-0.962636	-0.230001	-0.0418937	-0.610762	-0.977028	-0.783229	-0.331259	-0.0199867	-0.02168	-0.275086	-0.612162	-0.876118	-0.980578	-0.915924	-0.726685	-0.481318	-0.246931	-0.07371	0.0112033	0.00283762	-0.0865178	-0.233768	-0.411276	-0.591959	-0.752834	-0.877006	-0.954365	-0.98128	-0.959666	-0.895702	-0.798439	-0.678474	-0.546794	-0.413848	-0.288864	-0.179407	-0.0911469	-0.0278004	0.00878448	0.0184481	0.00247329	-0.0366966	-0.0957495	-0.170789	-0.257599	-0.351874	-0.449417	-0.546302	-0.63899	-0.72442	-0.800061	-0.863939	-0.914634	-0.951267	-0.97346	-0.981296	-0.975259	-0.956179	-0.925173	-0.883577	-0.832894	-0.774736	-0.710773	-0.642685	-0.572125	-0.500684	-0.429856	-0.361026	-0.295439	-0.234199	-0.178252	-0.128387	-0.0852316	-0.049259	-0.0207896	-2.16493e-15	0.0130678	0.0184958	0.0164786	0.00731085	-0.00862545	-0.0308735	-0.0589143	-0.0921792	-0.130061	-0.171928	-0.217128	-0.265006	-0.314909	-0.366191	-0.418228	-0.470417	-0.522184	-0.572991	-0.622334	-0.669753	-0.714829	-0.757185	-0.796493	-0.832468	-0.864871	-0.893508	-0.918228	-0.938922	-0.955525	-0.968005	-0.976371	-0.980665	-0.980961	-0.97736	-0.969993	-0.959013	-0.944594	-0.926929	-0.906228	-0.882713	-0.856619	-0.828188	-0.797668	-0.765313	-0.73138	-0.696122	-0.659796	-0.622653	-0.584939	-0.546896	-0.508757	-0.470748	-0.433087	-0.395978	-0.359618	-0.324191	-0.289869	-0.256812	-0.225168	-0.19507	-0.166641	-0.13999	-0.115211	-0.0923876	-0.0715906	-0.0528777	-0.0362946	-0.0218756	-0.00964318	0.000390807	0.00822514	0.0138686	0.0173396	0.0186655	0.0178821	0.0150332	0.0101702	0.00335093	-0.00536008	-0.0158927	-0.0281717	-0.042117	-0.0576444	-0.0746663	-0.0930917	-0.112827	-0.133777	-0.155844	-0.17893	-0.202935	-0.22776	-0.253304	-0.279469	-0.306155	-0.333266	-0.360704	-0.388375	-0.416186	-0.444046	-0.471867	-0.499563	-0.527052	-0.554252	-0.581087	-0.607483	-0.633369	-0.658678	-0.683347	-0.707315	-0.730525	-0.752926	-0.774467	-0.795104	-0.814794	-0.833499	-0.851185	-0.867821	-0.883379	-0.897837	-0.911173	
-0.230001	0.502634	0.690741	0.121873	-0.244393	-0.0505939	0.401375	0.712648	0.710955	0.457549	0.120472	-0.143483	-0.247944	-0.183289	0.00594941	0.251317	0.485704	0.658925	0.743838	0.735472	0.646117	0.498867	0.321359	0.140675	-0.0201988	-0.144372	-0.22173	-0.248645	-0.227031	-0.163067	-0.0658041	0.054161	0.185841	0.318787	0.443771	0.553228	0.641488	0.704834	0.741419	0.751083	0.735108	0.695938	0.636885	0.561845	0.475035	0.380761	0.283217	0.186333	0.0936452	0.00821514	-0.0674263	-0.131304	-0.181999	-0.218632	-0.240825	-0.248661	-0.242624	-0.223545	-0.192538	-0.150942	-0.100259	-0.0421013	0.0218622	0.08995	0.160509	0.231951	0.302778	0.371609	0.437195	0.498436	0.554383	0.604248	0.647403	0.683376	0.711845	0.732635	0.745703	0.751131	0.749113	0.739946	0.724009	0.701761	0.67372	0.640456	0.602573	0.560707	0.515507	0.467628	0.417726	0.366444	0.314407	0.262218	0.210451	0.159644	0.1103	0.0628814	0.0178062	-0.0245503	-0.0638581	-0.0998331	-0.132236	-0.160873	-0.185593	-0.206288	-0.22289	-0.23537	-0.243737	-0.248031	-0.248326	-0.244726	-0.237358	-0.226378	-0.211959	-0.194294	-0.173593	-0.150079	-0.123984	-0.0955529	-0.0650333	-0.0326787	0.00125514	0.0365124	0.0728386	0.109982	0.147696	0.185739	0.223878	0.261886	0.299548	0.336657	0.373017	0.408444	0.442766	0.475822	0.507467	0.537564	0.565993	0.592645	0.617424	0.640247	0.661044	0.679757	0.69634	0.710759	0.722992	0.733026	0.74086	0.746503	0.749974	0.7513	0.750517	0.747668	0.742805	0.735986	0.727275	0.716742	0.704463	0.690518	0.67499	0.657968	0.639543	0.619808	0.598858	0.57679	0.553705	0.5297	0.504875	0.479331	0.453166	0.426479	0.399369	0.371931	0.34426	0.316449	0.288589	0.260768	0.233071	0.205583	0.178383	0.151548	0.125152	0.0992659	0.0739567	0.0492881	0.0253201	0.0021094	-0.0202912	-0.0418326	-0.0624691	-0.0821591	-0.100864	-0.11855	-0.135186	-0.150745	-0.165202	-0.178538	
-0.0418937	0.690741	0.878849	0.30998	-0.0562854	0.137514	0.589483	0.900755	0.899062	0.645656	0.30858	0.0446242	-0.0598363	0.00481855	0.194057	0.439424	0.673811	0.847032	0.931945	0.92358	0.834224	0.686974	0.509466	0.328783	0.167909	0.0437357	-0.0336229	-0.0605376	-0.0389239	0.0250402	0.122303	0.242268	0.373948	0.506895	0.631878	0.741335	0.829595	0.892942	0.929527	0.93919	0.923215	0.884046	0.824993	0.749953	0.663143	0.568868	0.471325	0.37444	0.281753	0.196323	0.120681	0.0568036	0.00610826	-0.0305244	-0.0527178	-0.0605534	-0.0545164	-0.0354372	-0.0044305	0.0371655	0.0878483	0.146006	0.20997	0.278057	0.348617	0.420059	0.490886	0.559716	0.625303	0.686543	0.74249	0.792356	0.835511	0.871483	0.899953	0.920742	0.93381	0.939238	0.937221	0.928053	0.912117	0.889869	0.861828	0.828563	0.790681	0.748814	0.703614	0.655736	0.605834	0.554551	0.502514	0.450325	0.398558	0.347751	0.298408	0.250989	0.205914	0.163557	0.124249	0.0882743	0.0558713	0.0272346	0.0025146	-0.0181803	-0.0347824	-0.0472628	-0.0556292	-0.0599233	-0.0602187	-0.0566181	-0.049251	-0.0382706	-0.0238515	-0.00618678	0.0145142	0.0380288	0.0641231	0.0925545	0.123074	0.155429	0.189363	0.22462	0.260946	0.298089	0.335803	0.373847	0.411985	0.449994	0.487655	0.524764	0.561124	0.596551	0.630873	0.66393	0.695574	0.725672	0.754101	0.780753	0.805531	0.828355	0.849152	0.867864	0.884448	0.898867	0.911099	0.921133	0.928967	0.934611	0.938082	0.939408	0.938624	0.935775	0.930912	0.924093	0.915382	0.904849	0.89257	0.878625	0.863098	0.846076	0.82765	0.807915	0.786965	0.764898	0.741812	0.717807	0.692982	0.667438	0.641273	0.614587	0.587476	0.560038	0.532367	0.504557	0.476696	0.448875	0.421179	0.39369	0.36649	0.339655	0.313259	0.287373	0.262064	0.237395	0.213428	0.190217	0.167816	0.146275	0.125638	0.105948	0.0872431	0.0695571	0.0529212	0.0373627	0.0229052	0.00956907	
-0.610762	0.121873	0.30998	-0.258888	-0.625154	-0.431355	0.0206146	0.331887	0.330194	0.0767879	-0.260289	-0.524244	-0.628704	-0.56405	-0.374811	-0.129444	0.104943	0.278164	0.363077	0.354712	0.265356	0.118106	-0.0594017	-0.240085	-0.40096	-0.525133	-0.602491	-0.629406	-0.607792	-0.543828	-0.446565	-0.3266	-0.19492	-0.0619736	0.0630102	0.172467	0.260727	0.324074	0.360658	0.370322	0.354347	0.315177	0.256124	0.181085	0.0942747	2.58127e-15	-0.0975434	-0.194428	-0.287116	-0.372546	-0.448187	-0.512065	-0.56276	-0.599393	-0.621586	-0.629422	-0.623385	-0.604305	-0.573299	-0.531703	-0.48102	-0.422862	-0.358899	-0.290811	-0.220251	-0.14881	-0.0779825	-0.00915176	0.0564346	0.117675	0.173622	0.223487	0.266642	0.302615	0.331084	0.351874	0.364942	0.37037	0.368353	0.359185	0.343249	0.321001	0.29296	0.259695	0.221812	0.179946	0.134746	0.0868676	0.0369654	-0.0143172	-0.066354	-0.118543	-0.17031	-0.221117	-0.27046	-0.317879	-0.362955	-0.405311	-0.444619	-0.480594	-0.512997	-0.541634	-0.566354	-0.587048	-0.603651	-0.616131	-0.624497	-0.628791	-0.629087	-0.625486	-0.618119	-0.607139	-0.59272	-0.575055	-0.554354	-0.530839	-0.504745	-0.476314	-0.445794	-0.41344	-0.379506	-0.344248	-0.307922	-0.270779	-0.233065	-0.195022	-0.156883	-0.118874	-0.0812127	-0.0441041	-0.00774423	0.0276828	0.0620047	0.0950616	0.126706	0.156804	0.185233	0.211884	0.236663	0.259486	0.280283	0.298996	0.315579	0.329998	0.342231	0.352265	0.360099	0.365743	0.369214	0.370539	0.369756	0.366907	0.362044	0.355225	0.346514	0.335981	0.323702	0.309757	0.29423	0.277208	0.258782	0.239047	0.218097	0.19603	0.172944	0.148939	0.124114	0.0985699	0.0724051	0.0457187	0.0186083	-0.00882977	-0.0365007	-0.0643117	-0.0921719	-0.119993	-0.147689	-0.175178	-0.202378	-0.229213	-0.255609	-0.281495	-0.306804	-0.331473	-0.355441	-0.378651	-0.401052	-0.422593	-0.44323	-0.46292	-0.481625	-0.499311	-0.515947	-0.531506	-0.545963	-0.559299	
-0.977028	-0.244393	-0.0562854	-0.625154	-0.991419	-0.79762	-0.345651	-0.0343784	-0.0360718	-0.289478	-0.626554	-0.89051	-0.99497	-0.930315	-0.741077	-0.49571	-0.261323	-0.0881017	-0.00318849	-0.0115541	-0.10091	-0.24816	-0.425667	-0.606351	-0.767225	-0.891398	-0.968757	-0.995672	-0.974058	-0.910094	-0.812831	-0.692865	-0.561186	-0.428239	-0.303256	-0.193799	-0.105539	-0.0421921	-0.00560727	0.0040564	-0.0119185	-0.0510884	-0.110141	-0.185181	-0.271991	-0.366266	-0.463809	-0.560694	-0.653381	-0.738811	-0.814453	-0.87833	-0.929026	-0.965658	-0.987852	-0.995687	-0.98965	-0.970571	-0.939564	-0.897968	-0.847286	-0.789128	-0.725164	-0.657076	-0.586517	-0.515075	-0.444248	-0.375417	-0.309831	-0.248591	-0.192644	-0.142778	-0.0996233	-0.0636507	-0.0351813	-0.0143917	-0.00132397	0.00410407	0.00208689	-0.00708089	-0.0230172	-0.0452652	-0.073306	-0.106571	-0.144453	-0.186319	-0.23152	-0.279398	-0.3293	-0.380583	-0.43262	-0.484808	-0.536576	-0.587383	-0.636726	-0.684145	-0.72922	-0.771577	-0.810885	-0.84686	-0.879263	-0.907899	-0.932619	-0.953314	-0.969916	-0.982397	-0.990763	-0.995057	-0.995353	-0.991752	-0.984385	-0.973405	-0.958985	-0.941321	-0.92062	-0.897105	-0.871011	-0.842579	-0.81206	-0.779705	-0.745771	-0.710514	-0.674188	-0.637044	-0.599331	-0.561287	-0.523149	-0.48514	-0.447478	-0.41037	-0.37401	-0.338583	-0.304261	-0.271204	-0.23956	-0.209462	-0.181033	-0.154381	-0.129602	-0.106779	-0.0859824	-0.0672694	-0.0506864	-0.0362673	-0.0240349	-0.0140009	-0.00616661	-0.000523114	0.00294788	0.00427375	0.00349034	0.000641492	-0.00422159	-0.0110408	-0.0197518	-0.0302845	-0.0425634	-0.0565087	-0.0720362	-0.089058	-0.107483	-0.127219	-0.148169	-0.170236	-0.193322	-0.217327	-0.242151	-0.267696	-0.293861	-0.320547	-0.347657	-0.375095	-0.402766	-0.430577	-0.458438	-0.486259	-0.513955	-0.541443	-0.568644	-0.595479	-0.621874	-0.647761	-0.67307	-0.697738	-0.721706	-0.744917	-0.767318	-0.788859	-0.809496	-0.829186	-0.847891	-0.865577	-0.882213	-0.897771	-0.912229	-0.925565	
-0.783229	-0.0505939	0.137514	-0.431355	-0.79762	-0.603821	-0.151852	0.159421	0.157727	-0.0956789	-0.432755	-0.696711	-0.801171	-0.736516	-0.547278	-0.301911	-0.067524	0.105697	0.19061	0.182245	0.0928894	-0.0543607	-0.231868	-0.412552	-0.573426	-0.697599	-0.774958	-0.801873	-0.780259	-0.716295	-0.619032	-0.499067	-0.367387	-0.23444	-0.109457	1.44329e-15	0.0882603	0.151607	0.188192	0.197855	0.18188	0.142711	0.0836577	0.00861778	-0.0781921	-0.172467	-0.27001	-0.366895	-0.459582	-0.545012	-0.620654	-0.684531	-0.735227	-0.771859	-0.794053	-0.801888	-0.795851	-0.776772	-0.745765	-0.704169	-0.653487	-0.595329	-0.531365	-0.463278	-0.392718	-0.321276	-0.250449	-0.181619	-0.116032	-0.0547919	0.00115506	0.0510205	0.0941756	0.130148	0.158618	0.179407	0.192475	0.197903	0.195886	0.186718	0.170782	0.148534	0.120493	0.087228	0.0493457	0.00747951	-0.0377209	-0.0855992	-0.135501	-0.186784	-0.238821	-0.29101	-0.342777	-0.393584	-0.442927	-0.490346	-0.535421	-0.577778	-0.617086	-0.653061	-0.685464	-0.7141	-0.73882	-0.759515	-0.776117	-0.788598	-0.796964	-0.801258	-0.801554	-0.797953	-0.790586	-0.779606	-0.765186	-0.747522	-0.726821	-0.703306	-0.677212	-0.64878	-0.618261	-0.585906	-0.551972	-0.516715	-0.480389	-0.443245	-0.405532	-0.367488	-0.32935	-0.291341	-0.25368	-0.216571	-0.180211	-0.144784	-0.110462	-0.0774052	-0.0457608	-0.0156632	0.0127657	0.0394176	0.0641965	0.0870196	0.107817	0.12653	0.143113	0.157532	0.169764	0.179798	0.187632	0.193276	0.196747	0.198073	0.197289	0.19444	0.189577	0.182758	0.174047	0.163514	0.151235	0.13729	0.121763	0.104741	0.0863155	0.06658	0.04563	0.0235629	0.000477124	-0.0235279	-0.0483525	-0.0738969	-0.100062	-0.126748	-0.153859	-0.181297	-0.208967	-0.236778	-0.264639	-0.29246	-0.320156	-0.347644	-0.374845	-0.40168	-0.428075	-0.453962	-0.479271	-0.503939	-0.527907	-0.551118	-0.573519	-0.59506	-0.615697	-0.635387	-0.654092	-0.671778	-0.688414	-0.703972	-0.71843	-0.731766	
-0.331259	0.401375	0.589483	0.0206146	-0.345651	-0.151852	0.300117	0.61139	0.609696	0.35629	0.0192139	-0.244742	-0.349202	-0.284547	-0.0953089	0.150058	0.384445	0.557666	0.64258	0.634214	0.544859	0.397609	0.220101	0.0394171	-0.121457	-0.24563	-0.322989	-0.349903	-0.32829	-0.264326	-0.167062	-0.0470973	0.0845826	0.217529	0.342513	0.451969	0.54023	0.603576	0.640161	0.649825	0.63385	0.59468	0.535627	0.460587	0.373777	0.279502	0.181959	0.0850746	-0.00761318	-0.0930432	-0.168685	-0.232562	-0.283257	-0.31989	-0.342084	-0.349919	-0.343882	-0.324803	-0.293796	-0.2522	-0.201517	-0.14336	-0.0793961	-0.0113083	0.0592511	0.130693	0.20152	0.270351	0.335937	0.397177	0.453124	0.50299	0.546145	0.582117	0.610587	0.631376	0.644444	0.649872	0.647855	0.638687	0.622751	0.600503	0.572462	0.539197	0.501315	0.459449	0.414248	0.36637	0.316468	0.265185	0.213148	0.16096	0.109192	0.0583856	0.00904199	-0.038377	-0.0834522	-0.125809	-0.165116	-0.201091	-0.233494	-0.262131	-0.286851	-0.307546	-0.324148	-0.336629	-0.344995	-0.349289	-0.349584	-0.345984	-0.338617	-0.327636	-0.313217	-0.295553	-0.274852	-0.251337	-0.225243	-0.196811	-0.166292	-0.133937	-0.100003	-0.0647459	-0.0284198	0.00872372	0.0464376	0.0844809	0.12262	0.160628	0.19829	0.235398	0.271758	0.307185	0.341507	0.374564	0.406208	0.436306	0.464735	0.491387	0.516166	0.538989	0.559786	0.578499	0.595082	0.609501	0.621733	0.631767	0.639602	0.645245	0.648716	0.650042	0.649258	0.64641	0.641547	0.634727	0.626016	0.615484	0.603205	0.589259	0.573732	0.55671	0.538285	0.518549	0.497599	0.475532	0.452446	0.428441	0.403617	0.378072	0.351908	0.325221	0.298111	0.270673	0.243002	0.215191	0.187331	0.159509	0.131813	0.104325	0.0771245	0.0502896	0.0238937	-0.0019924	-0.0273016	-0.0519703	-0.0759382	-0.0991489	-0.12155	-0.143091	-0.163727	-0.183417	-0.202123	-0.219809	-0.236445	-0.252003	-0.266461	-0.279797	
-0.0199867	0.712648	0.900755	0.331887	-0.0343784	0.159421	0.61139	0.922662	0.920969	0.667563	0.330487	0.0665312	-0.0379293	0.0267255	0.215964	0.461331	0.695718	0.868939	0.953852	0.945487	0.856131	0.708881	0.531373	0.35069	0.189816	0.0656427	-0.0117159	-0.0386306	-0.0170169	0.0469472	0.14421	0.264175	0.395855	0.528802	0.653785	0.763242	0.851502	0.914849	0.951434	0.961097	0.945122	0.905953	0.8469	0.77186	0.68505	0.590775	0.493232	0.396347	0.30366	0.21823	0.142588	0.0787106	0.0280153	-0.0086174	-0.0308109	-0.0386464	-0.0326094	-0.0135302	0.0174765	0.0590725	0.109755	0.167913	0.231877	0.299964	0.370524	0.441966	0.512793	0.581623	0.64721	0.70845	0.764397	0.814263	0.857418	0.89339	0.92186	0.942649	0.955717	0.961145	0.959128	0.94996	0.934024	0.911776	0.883735	0.85047	0.812588	0.770721	0.725521	0.677643	0.627741	0.576458	0.524421	0.472232	0.420465	0.369658	0.320315	0.272896	0.227821	0.185464	0.146156	0.110181	0.0777783	0.0491415	0.0244216	0.00372674	-0.0128754	-0.0253558	-0.0337222	-0.0380163	-0.0383117	-0.0347111	-0.0273441	-0.0163637	-0.0019445	0.0157202	0.0364212	0.0599358	0.0860301	0.114462	0.144981	0.177336	0.21127	0.246527	0.282853	0.319996	0.35771	0.395754	0.433892	0.471901	0.509562	0.546671	0.583031	0.618458	0.65278	0.685837	0.717481	0.747579	0.776008	0.80266	0.827438	0.850262	0.871059	0.889771	0.906355	0.920774	0.933006	0.94304	0.950874	0.956518	0.959989	0.961315	0.960531	0.957682	0.952819	0.946	0.937289	0.926756	0.914477	0.900532	0.885005	0.867983	0.849557	0.829822	0.808872	0.786805	0.763719	0.739714	0.714889	0.689345	0.66318	0.636494	0.609383	0.581945	0.554274	0.526464	0.498603	0.470782	0.443086	0.415597	0.388397	0.361562	0.335166	0.30928	0.283971	0.259302	0.235335	0.212124	0.189723	0.168182	0.147545	0.127855	0.10915	0.0914641	0.0748282	0.0592697	0.0448122	0.0314761	
-0.02168	0.710955	0.899062	0.330194	-0.0360718	0.157727	0.609696	0.920969	0.919276	0.66587	0.328793	0.0648378	-0.0396227	0.0250322	0.21427	0.459638	0.694025	0.867246	0.952159	0.943793	0.854438	0.707188	0.52968	0.348996	0.188122	0.0639493	-0.0134093	-0.040324	-0.0187103	0.0452538	0.142517	0.262482	0.394162	0.527108	0.652092	0.761549	0.849809	0.913155	0.94974	0.959404	0.943429	0.904259	0.845206	0.770166	0.683357	0.589082	0.491538	0.394654	0.301966	0.216536	0.140895	0.0770172	0.0263219	-0.0103108	-0.0325042	-0.0403398	-0.0343028	-0.0152236	0.0157831	0.0573792	0.108062	0.16622	0.230183	0.298271	0.36883	0.440272	0.511099	0.57993	0.645516	0.706757	0.762704	0.812569	0.855724	0.891697	0.920166	0.940956	0.954024	0.959452	0.957434	0.948267	0.93233	0.910082	0.882041	0.848777	0.810894	0.769028	0.723828	0.675949	0.626047	0.574765	0.522728	0.470539	0.418772	0.367965	0.318621	0.271202	0.226127	0.183771	0.144463	0.108488	0.076085	0.0474482	0.0227282	0.00203337	-0.0145687	-0.0270492	-0.0354155	-0.0397096	-0.040005	-0.0364045	-0.0290374	-0.018057	-0.00363787	0.0140268	0.0347279	0.0582424	0.0843367	0.112768	0.143288	0.175642	0.209576	0.244833	0.28116	0.318303	0.356017	0.39406	0.432199	0.470207	0.507869	0.544978	0.581338	0.616765	0.651087	0.684143	0.715788	0.745885	0.774314	0.800966	0.825745	0.848568	0.869365	0.888078	0.904661	0.91908	0.931313	0.941347	0.949181	0.954824	0.958295	0.959621	0.958838	0.955989	0.951126	0.944307	0.935596	0.925063	0.912784	0.898839	0.883311	0.866289	0.847864	0.828129	0.807179	0.785111	0.762026	0.738021	0.713196	0.687652	0.661487	0.6348	0.60769	0.580252	0.552581	0.52477	0.49691	0.469089	0.441392	0.413904	0.386704	0.359869	0.333473	0.307587	0.282278	0.257609	0.233641	0.21043	0.18803	0.166488	0.145852	0.126162	0.107457	0.0897708	0.0731349	0.0575763	0.0431188	0.0297827	
-0.275086	0.457549	0.645656	0.0767879	-0.289478	-0.0956789	0.35629	0.667563	0.66587	0.412464	0.0753872	-0.188568	-0.293029	-0.228374	-0.0391356	0.206232	0.440619	0.61384	0.698753	0.690387	0.601032	0.453782	0.276274	0.0955904	-0.0652839	-0.189457	-0.266815	-0.29373	-0.272116	-0.208152	-0.110889	0.009076	0.140756	0.273702	0.398686	0.508143	0.596403	0.659749	0.696334	0.705998	0.690023	0.650853	0.5918	0.51676	0.42995	0.335676	0.238132	0.141248	0.0485601	-0.0368699	-0.112511	-0.176389	-0.227084	-0.263717	-0.28591	-0.293746	-0.287709	-0.26863	-0.237623	-0.196027	-0.145344	-0.0871863	-0.0232228	0.044865	0.115424	0.186866	0.257693	0.326524	0.39211	0.453351	0.509298	0.559163	0.602318	0.638291	0.66676	0.68755	0.700617	0.706046	0.704028	0.694861	0.678924	0.656676	0.628635	0.595371	0.557488	0.515622	0.470422	0.422543	0.372641	0.321359	0.269322	0.217133	0.165366	0.114559	0.0652153	0.0177963	-0.0272789	-0.0696353	-0.108943	-0.144918	-0.177321	-0.205958	-0.230678	-0.251373	-0.267975	-0.280455	-0.288822	-0.293116	-0.293411	-0.289811	-0.282443	-0.271463	-0.257044	-0.239379	-0.218678	-0.195164	-0.169069	-0.140638	-0.110118	-0.0777638	-0.0438299	-0.00857262	0.0277535	0.064897	0.102611	0.140654	0.178793	0.216801	0.254463	0.291572	0.327932	0.363359	0.39768	0.430737	0.462382	0.492479	0.520908	0.54756	0.572339	0.595162	0.615959	0.634672	0.651255	0.665674	0.677907	0.687941	0.695775	0.701418	0.704889	0.706215	0.705432	0.702583	0.69772	0.690901	0.68219	0.671657	0.659378	0.645433	0.629905	0.612883	0.594458	0.574722	0.553773	0.531705	0.50862	0.484615	0.45979	0.434246	0.408081	0.381394	0.354284	0.326846	0.299175	0.271364	0.243504	0.215683	0.187986	0.160498	0.133298	0.106463	0.080067	0.0541809	0.0288717	0.00420302	-0.0197649	-0.0429756	-0.0653763	-0.0869176	-0.107554	-0.127244	-0.145949	-0.163635	-0.180271	-0.19583	-0.210287	-0.223623	
